Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект №62-38MA: гармония формы и природы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/62-38MA.mp4,Красивые фасады домов,00:01,"Проект дома №62-38MA. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 251,28 м²; 2 этажа; габариты 17.7×18.6 м; материал — газобетон; стиль — шале. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/62-38MA?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8522_62-38ma_natural_facades&utm_term=krasivye-fasady-domov,,"проект дома 62-38MA, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 251,28 м², газобетон, шале"
Тёплый загородный дом №40-96L,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/40-96L.mp4,Архитектура частного дома,00:01,"Проект дома №40-96L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 245,91 м²; 2 этажа; габариты 15.27×15.39 м; материал — кирпич; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/40-96L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8523_40-96l_green_architecture&utm_term=arhitektura-chastnogo-doma,,"проект дома 40-96L, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 245,91 м², кирпич, европейский"
Дом №91-31K3L: архитектура в природной палитре,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/91-31K3L.mp4,Дома с планами и фасадами,00:01,"Проект дома №91-31K3L. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 14 м²; 1 этаж; габариты 4×6 м; материал — кирпич. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/91-31K3L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8524_91-31k3l_botanical_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 91-31K3L, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 14 м², кирпич"
Проект №57-62PABAKL: комфортная планировка,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/57-62PABAKL.mp4,Двухэтажные проекты домов,00:01,"Проект дома №57-62PABAKL. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 219,46 м²; 2 этажа; габариты 14.14×14.94 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/57-62PABAKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8525_57-62pabakl_organic_floor_plans&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 57-62PABAKL, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 219,46 м², кирпич, европейский"
Загородный дом №62-71BSW: полный обзор,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/62-71BSW.mp4,Проекты частных домов,00:01,"Проект дома №62-71BSW. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 285,61 м²; 2 этажа; габариты 10.7×11.7 м; материал — монолитный каркас; стиль — хай-тек. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/62-71BSW?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8526_62-71bsw_natural_facades&utm_term=proekty-chastnyh-domov,,"проект дома 62-71BSW, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 285,61 м², монолитный каркас, хай-тек"
"Дом №40-04DF: свет, пространство и фасады",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/40-04DF.mp4,Готовые проекты домов,00:01,"Проект дома №40-04DF. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 165,18 м²; 2 этажа; габариты 9.8×10.3 м; материал — газобетон; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/40-04DF?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8527_40-04df_green_architecture&utm_term=gotovye-proekty-domov,,"проект дома 40-04DF, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 165,18 м², газобетон, европейский"
Проект №58-21K: гармония формы и природы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/58-21K.mp4,Планировки загородных домов,00:01,"Проект дома №58-21K. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 191,53 м²; 2 этажа; габариты 10.92×15.72 м; материал — кирпич; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/58-21K?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8528_58-21k_botanical_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 58-21K, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 191,53 м², кирпич, современный"
Тёплый загородный дом №57-25FK,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/57-25FK.mp4,Красивые фасады домов,00:01,"Проект дома №57-25FK. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 220 м²; 2 этажа; габариты 12.28×16.84 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/57-25FK?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8529_57-25fk_organic_floor_plans&utm_term=krasivye-fasady-domov,,"проект дома 57-25FK, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 220 м², кирпич, европейский"
Дом №55-14: архитектура в природной палитре,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/55-14.mp4,Архитектура частного дома,00:01,"Проект дома №55-14. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 176,3 м²; 2 этажа; габариты 13.3×14.5 м; материал — газобетон; стиль — европейский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/55-14?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8530_55-14_natural_facades&utm_term=arhitektura-chastnogo-doma,,"проект дома 55-14, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 176,3 м², газобетон, европейский"
Проект №58-59EAL: комфортная планировка,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/58-59EAL.mp4,Дома с планами и фасадами,00:01,"Проект дома №58-59EAL. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 111,83 м²; 2 этажа; габариты 9×9 м; материал — газобетон. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/58-59EAL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8531_58-59eal_green_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 58-59EAL, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 111,83 м², газобетон"
Загородный дом №57-02K: полный обзор,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/57-02K.mp4,Двухэтажные проекты домов,00:01,"Проект дома №57-02K. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 147,25 м²; 2 этажа; габариты 12.25×12.5 м; материал — кирпич; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-02K?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8532_57-02k_botanical_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 57-02K, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 147,25 м², кирпич, современный"
"Дом №62-46L: свет, пространство и фасады",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/62-46L.mp4,Проекты частных домов,00:01,"Проект дома №62-46L. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 199,02 м²; 2 этажа; габариты 11×14.5 м; материал — газобетон; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-46L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8533_62-46l_organic_floor_plans&utm_term=proekty-chastnyh-domov,,"проект дома 62-46L, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 199,02 м², газобетон, европейский"
Проект №56-20: гармония формы и природы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/56-20.mp4,Готовые проекты домов,00:01,"Проект дома №56-20. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 300 м²; 2 этажа; габариты 15.2×16 м; материал — газобетон; стиль — современный. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/56-20?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8534_56-20_natural_facades&utm_term=gotovye-proekty-domov,,"проект дома 56-20, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 300 м², газобетон, современный"
Тёплый загородный дом №65-31L,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/65-31L.mp4,Планировки загородных домов,00:01,"Проект дома №65-31L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 235,58 м²; 2 этажа; габариты 12.2×14.9 м; материал — газобетон; стиль — стиль Райта. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/65-31L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8535_65-31l_green_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 65-31L, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 235,58 м², газобетон, стиль Райта"
Дом №57-02BKL: архитектура в природной палитре,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/57-02BKL.mp4,Красивые фасады домов,00:01,"Проект дома №57-02BKL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 149,33 м²; 2 этажа; габариты 12.65×12.9 м; материал — кирпич; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-02BKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8536_57-02bkl_botanical_architecture&utm_term=krasivye-fasady-domov,,"проект дома 57-02BKL, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 149,33 м², кирпич, современный"
Проект №60-08: комфортная планировка,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/60-08.mp4,Архитектура частного дома,00:01,"Проект дома №60-08. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 193,7 м²; 2 этажа; габариты 12×12.2 м; материал — газобетон; стиль — современный. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/60-08?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8537_60-08_organic_floor_plans&utm_term=arhitektura-chastnogo-doma,,"проект дома 60-08, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 193,7 м², газобетон, современный"
Загородный дом №53-96: полный обзор,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/53-96.mp4,Дома с планами и фасадами,00:01,"Проект дома №53-96. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 137,6 м²; 2 этажа; габариты 9×12 м; материал — газобетон. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/53-96?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8538_53-96_natural_facades&utm_term=doma-s-planami-i-fasadami,,"проект дома 53-96, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 137,6 м², газобетон"
"Дом №63-42Z: свет, пространство и фасады",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/63-42Z.mp4,Двухэтажные проекты домов,00:01,"Проект дома №63-42Z. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 179,34 м²; 2 этажа; габариты 8.36×12.03 м; материал — газобетон; стиль — хай-тек. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/63-42Z?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8539_63-42z_green_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 63-42Z, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 179,34 м², газобетон, хай-тек"
Проект №40-17FW: гармония формы и природы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/40-17FW.mp4,Проекты частных домов,00:01,"Проект дома №40-17FW. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 198,16 м²; 2 этажа; габариты 11.7×12.9 м; материал — кирпич; стиль — хай-тек. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/40-17FW?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8540_40-17fw_botanical_architecture&utm_term=proekty-chastnyh-domov,,"проект дома 40-17FW, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 198,16 м², кирпич, хай-тек"
Тёплый загородный дом №64-26,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_46_botanical_architecture_video/64-26.mp4,Готовые проекты домов,00:01,"Проект дома №64-26. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 146,82 м²; 1 этаж; габариты 11.5×16.5 м; материал — газобетон; стиль — современный. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/64-26?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_botanical_architecture_video_batch_46&utm_content=pin_8541_64-26_organic_floor_plans&utm_term=gotovye-proekty-domov,,"проект дома 64-26, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 146,82 м², газобетон, современный"
