Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект №69-26: смотрите дом изнутри и снаружи,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/69-26.mp4,Готовые проекты домов с чертежами,00:01,"Проект дома №69-26. Видеопин показывает, как внешний образ дома связан с расположением помещений и фасадными решениями. Видео удобно для первичного сравнения проектов по фасадам и планировочным решениям. Параметры проекта: площадь 120,49 м²; 1 этаж; габариты 11.2×13.7 м; материал — газобетон; стиль — скандинавский. Откройте проект, чтобы сверить размеры комнат, фасады и ключевые характеристики дома.",https://catalog-plans.ru/catalog/69-26?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6726_69-26_plans_and_elevations&utm_term=gotovye-proekty-domov-s-chertezhami,,"проект дома 69-26, Готовые проекты домов с чертежами, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 120,49 м², газобетон, скандинавский"
Дом №69-25: видео проекта с реальными чертежами,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/69-25.mp4,Фасады частных домов,00:01,"Проект дома №69-25. Проект раскрывается последовательно: дом, планировки этажей, фасады и возврат к главной карточке. Реальные планы и фасады помогают быстрее решить, стоит ли открывать проект целиком. Параметры проекта: площадь 129,5 м²; 1 этаж; габариты 12.3×16.1 м; материал — газобетон; стиль — современный. После клика вы увидите все доступные планы и архитектурные проекции в полном размере.",https://catalog-plans.ru/catalog/69-25?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6727_69-25_project_reveal&utm_term=fasady-chastnyh-domov,,"проект дома 69-25, Фасады частных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 129,5 м², газобетон, современный"
"Проект дома №69-20F: дом, планы и фасады в видео",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/69-20F.mp4,Готовые проекты домов с чертежами,00:01,"Проект дома №69-20F. Короткое видео начинает с реального дома, затем показывает поэтажные планы и фасады проекта. Все изображения планов и фасадов взяты непосредственно со страницы этого проекта на catalog-plans.ru. Параметры проекта: площадь 135,48 м²; 1 этаж; габариты 9.9×16.5 м; материал — газобетон; стиль — европейский. После перехода на сайт доступны остальные планы, фасады, размеры и подробные характеристики.",https://catalog-plans.ru/catalog/69-20F?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6728_69-20f_house_to_plan_to_facade&utm_term=gotovye-proekty-domov-s-chertezhami,,"проект дома 69-20F, Готовые проекты домов с чертежами, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 135,48 м², газобетон, европейский"
Дом №10-08: видео с планировками и фасадами,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-08.mp4,Планы двухэтажных домов,00:01,"Проект дома №10-08. В ролике фасад дома плавно сменяется настоящими планировками и архитектурными проекциями. В видео используются не условные схемы, а реальные изображения из карточки соответствующего проекта. Параметры проекта: площадь 270 м²; 2 этажа; габариты 16.74×17.9 м; материал — дерево; стиль — скандинавский. Откройте карточку проекта, чтобы рассмотреть изображения крупнее и изучить состав документации.",https://catalog-plans.ru/catalog/10-08?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6729_10-08_house_plan_facade_loop&utm_term=plany-dvuhetazhnyh-domov,,"проект дома 10-08, Планы двухэтажных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 270 м², дерево, скандинавский"
Проект №10-09: от фасада к планам этажей,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-09.mp4,Планы деревянных домов,00:01,"Проект дома №10-09. Видео раскрывает проект по шагам: визуализация дома, планы этажей и фасады со всех сторон. Такой формат помогает быстро оценить и внешний вид, и устройство этажей до перехода на сайт. Параметры проекта: площадь 210 м²; 2 этажа; габариты 12.2×15.4 м; материал — дерево; стиль — скандинавский. На catalog-plans.ru можно проверить все этажи, фасады, габариты и параметры строительства.",https://catalog-plans.ru/catalog/10-09?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6730_10-09_plans_and_elevations&utm_term=plany-derevyannyh-domov,,"проект дома 10-09, Планы деревянных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 210 м², дерево, скандинавский"
Дом №10-10: планы и фасады в коротком видео,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-10.mp4,Фасады деревянных домов,00:01,"Проект дома №10-10. Сначала показан внешний вид дома, затем — реальные рабочие изображения планов и фасадов с сайта. Планы и фасады позволяют понять проект глубже, чем одна визуализация дома в ленте Pinterest. Параметры проекта: площадь 262 м²; 2 этажа; габариты 12.6×21.9 м; материал — дерево. Перейдите к проекту, чтобы изучить планировку, сравнить фасады и оценить посадку на участок.",https://catalog-plans.ru/catalog/10-10?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6731_10-10_project_reveal&utm_term=fasady-derevyannyh-domov,,"проект дома 10-10, Фасады деревянных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 262 м², дерево"
Проект дома №10-11: видео-разбор планировки,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-11.mp4,Видео проектов домов,00:01,"Проект дома №10-11. Динамическая карточка помогает увидеть связь между архитектурой дома и его внутренней планировкой. Движение привлекает внимание, а реальные чертежи делают видеопин полезным для выбора проекта. Параметры проекта: площадь 166 м²; 2 этажа; габариты 10.8×18.3 м; материал — дерево. В полной карточке доступны дополнительные ракурсы, планы этажей и сведения по проекту.",https://catalog-plans.ru/catalog/10-11?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6732_10-11_house_to_plan_to_facade&utm_term=video-proektov-domov,,"проект дома 10-11, Видео проектов домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 166 м², дерево"
"Дом №10-15: фасад, планы этажей и размеры",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-15.mp4,Планировки и фасады домов,00:01,"Проект дома №10-15. Ролик превращает статичную карточку в короткий обзор реальных планов и фасадов проекта. За несколько секунд можно сопоставить архитектуру, этажность, размеры и расположение помещений. Параметры проекта: площадь 68,7 м²; 2 этажа; габариты 7.25×8.75 м; материал — дерево. На сайте можно посмотреть проект целиком и перейти к расчёту строительства или изменениям.",https://catalog-plans.ru/catalog/10-15?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6733_10-15_house_plan_facade_loop&utm_term=planirovki-i-fasady-domov,,"проект дома 10-15, Планировки и фасады домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 68,7 м², дерево"
Проект №10-18: смотрите дом изнутри и снаружи,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-18.mp4,Проекты домов с планами этажей,00:01,"Проект дома №10-18. Видеопин показывает, как внешний образ дома связан с расположением помещений и фасадными решениями. Видео удобно для первичного сравнения проектов по фасадам и планировочным решениям. Параметры проекта: площадь 124,9 м²; 2 этажа; габариты 8.05×11.2 м; материал — дерево. Откройте проект, чтобы сверить размеры комнат, фасады и ключевые характеристики дома.",https://catalog-plans.ru/catalog/10-18?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6734_10-18_plans_and_elevations&utm_term=proekty-domov-s-planami-etazhey,,"проект дома 10-18, Проекты домов с планами этажей, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 124,9 м², дерево"
Дом №10-19: видео проекта с реальными чертежами,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-19.mp4,Фасады частных домов,00:01,"Проект дома №10-19. Проект раскрывается последовательно: дом, планировки этажей, фасады и возврат к главной карточке. Реальные планы и фасады помогают быстрее решить, стоит ли открывать проект целиком. Параметры проекта: площадь 134,5 м²; 2 этажа; габариты 7.42×13.07 м; материал — дерево; стиль — скандинавский. После клика вы увидите все доступные планы и архитектурные проекции в полном размере.",https://catalog-plans.ru/catalog/10-19?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6735_10-19_project_reveal&utm_term=fasady-chastnyh-domov,,"проект дома 10-19, Фасады частных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 134,5 м², дерево, скандинавский"
"Проект дома №10-21: дом, планы и фасады в видео",https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-21.mp4,Готовые проекты домов с чертежами,00:01,"Проект дома №10-21. Короткое видео начинает с реального дома, затем показывает поэтажные планы и фасады проекта. Все изображения планов и фасадов взяты непосредственно со страницы этого проекта на catalog-plans.ru. Параметры проекта: площадь 303,5 м²; 2 этажа; габариты 11.4×12.6 м; материал — дерево. После перехода на сайт доступны остальные планы, фасады, размеры и подробные характеристики.",https://catalog-plans.ru/catalog/10-21?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6736_10-21_house_to_plan_to_facade&utm_term=gotovye-proekty-domov-s-chertezhami,,"проект дома 10-21, Готовые проекты домов с чертежами, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 303,5 м², дерево"
Дом №10-22: видео с планировками и фасадами,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-22.mp4,Проекты домов с размерами,00:01,"Проект дома №10-22. В ролике фасад дома плавно сменяется настоящими планировками и архитектурными проекциями. В видео используются не условные схемы, а реальные изображения из карточки соответствующего проекта. Параметры проекта: площадь 126,3 м²; 2 этажа; габариты 10.2×11.4 м; материал — дерево; стиль — скандинавский. Откройте карточку проекта, чтобы рассмотреть изображения крупнее и изучить состав документации.",https://catalog-plans.ru/catalog/10-22?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6737_10-22_house_plan_facade_loop&utm_term=proekty-domov-s-razmerami,,"проект дома 10-22, Проекты домов с размерами, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 126,3 м², дерево, скандинавский"
Проект №10-23: от фасада к планам этажей,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-23.mp4,Двухэтажные дома с планировкой,00:01,"Проект дома №10-23. Видео раскрывает проект по шагам: визуализация дома, планы этажей и фасады со всех сторон. Такой формат помогает быстро оценить и внешний вид, и устройство этажей до перехода на сайт. Параметры проекта: площадь 198,5 м²; 2 этажа; габариты 9.6×11.9 м; материал — дерево; стиль — скандинавский. На catalog-plans.ru можно проверить все этажи, фасады, габариты и параметры строительства.",https://catalog-plans.ru/catalog/10-23?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6738_10-23_plans_and_elevations&utm_term=dvuhetazhnye-doma-s-planirovkoy,,"проект дома 10-23, Двухэтажные дома с планировкой, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 198,5 м², дерево, скандинавский"
Дом №10-25: планы и фасады в коротком видео,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_37_house_plan_facade_video/10-25.mp4,Фасады частных домов,00:01,"Проект дома №10-25. Сначала показан внешний вид дома, затем — реальные рабочие изображения планов и фасадов с сайта. Планы и фасады позволяют понять проект глубже, чем одна визуализация дома в ленте Pinterest. Параметры проекта: площадь 161,4 м²; 2 этажа; габариты 9.6×15.3 м; материал — дерево; стиль — современный. Перейдите к проекту, чтобы изучить планировку, сравнить фасады и оценить посадку на участок.",https://catalog-plans.ru/catalog/10-25?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_house_plan_facade_video_batch_37&utm_content=pin_6739_10-25_project_reveal&utm_term=fasady-chastnyh-domov,,"проект дома 10-25, Фасады частных домов, видео проекта дома, реальные планы дома, поэтажные планы, фасады дома, архитектурные фасады, готовый проект дома, catalog-plans.ru, дом 161,4 м², дерево, современный"
