Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект №49-39: архитектура в деталях,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/49-39.mp4,Красивые фасады домов,00:01,"Проект дома №49-39. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 172,7 м²; 2 этажа; габариты 12.9×14.4 м; материал — газобетон; стиль — современный. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/49-39?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8922_49-39_graphite_facades&utm_term=krasivye-fasady-domov,,"проект дома 49-39, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 172,7 м², газобетон, современный"
Дом №60-27: готовое решение,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/60-27.mp4,Архитектура частного дома,00:01,"Проект дома №60-27. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 111,1 м²; 1 этаж; габариты 12.2×12.2 м; материал — газобетон; стиль — современный. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/60-27?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8923_60-27_modern_architecture&utm_term=arhitektura-chastnogo-doma,,"проект дома 60-27, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 111,1 м², газобетон, современный"
Проект №63-41: откройте все детали,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/63-41.mp4,Дома с планами и фасадами,00:01,"Проект дома №63-41. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 125,32 м²; 1 этаж; габариты 13×13.96 м; материал — газобетон; стиль — американский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/63-41?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8924_63-41_premium_choice&utm_term=doma-s-planami-i-fasadami,,"проект дома 63-41, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 125,32 м², газобетон, американский"
Дом №52-14: полный обзор проекта,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/52-14.mp4,Двухэтажные проекты домов,00:01,"Проект дома №52-14. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 335,8 м²; 2 этажа; габариты 12.6×18.1 м; материал — газобетон. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/52-14?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8925_52-14_clean_floor_plans&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 52-14, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 335,8 м², газобетон"
Проект №60-49: премиальный обзор,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/60-49.mp4,Проекты частных домов,00:01,"Проект дома №60-49. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 146,9 м²; 2 этажа; габариты 10×10 м; материал — газобетон; стиль — хай-тек. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/60-49?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8926_60-49_graphite_facades&utm_term=proekty-chastnyh-domov,,"проект дома 60-49, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 146,9 м², газобетон, хай-тек"
Дом №57-80L: пространство для жизни,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/57-80L.mp4,Готовые проекты домов,00:01,"Проект дома №57-80L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 233,2 м²; 2 этажа; габариты 10.75×16.2 м; материал — газобетон; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/57-80L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8927_57-80l_modern_architecture&utm_term=gotovye-proekty-domov,,"проект дома 57-80L, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 233,2 м², газобетон, европейский"
Проект №65-83A: архитектура в деталях,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/65-83A.mp4,Планировки загородных домов,00:01,"Проект дома №65-83A. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 206,08 м²; 2 этажа; габариты 14.2×14.4 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/65-83A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8928_65-83a_premium_choice&utm_term=planirovki-zagorodnyh-domov,,"проект дома 65-83A, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 206,08 м², газобетон, европейский"
Дом №58-19K: готовое решение,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/58-19K.mp4,Красивые фасады домов,00:01,"Проект дома №58-19K. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 198,07 м²; 2 этажа; габариты 11.92×14.02 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/58-19K?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8929_58-19k_clean_floor_plans&utm_term=krasivye-fasady-domov,,"проект дома 58-19K, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 198,07 м², кирпич, европейский"
Проект №62-75AK1L: откройте все детали,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/62-75AK1L.mp4,Архитектура частного дома,00:01,"Проект дома №62-75AK1L. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 217,54 м²; 2 этажа; габариты 11.26×15.51 м; материал — кирпич; стиль — шале. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/62-75AK1L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8930_62-75ak1l_graphite_facades&utm_term=arhitektura-chastnogo-doma,,"проект дома 62-75AK1L, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 217,54 м², кирпич, шале"
Дом №40-43L: полный обзор проекта,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/40-43L.mp4,Дома с планами и фасадами,00:01,"Проект дома №40-43L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 252,68 м²; 2 этажа; габариты 14.66×17.54 м; материал — кирпич; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/40-43L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8931_40-43l_modern_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 40-43L, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 252,68 м², кирпич, европейский"
Проект №63-06A: премиальный обзор,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/63-06A.mp4,Планировки загородных домов,00:01,"Проект дома №63-06A. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 306,01 м²; 3 этажа; габариты 17.4×20.1 м; материал — газобетон; стиль — шале. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/63-06A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8932_63-06a_premium_choice&utm_term=planirovki-zagorodnyh-domov,,"проект дома 63-06A, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 306,01 м², газобетон, шале"
Дом №57-02EL: пространство для жизни,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/57-02EL.mp4,Проекты частных домов,00:01,"Проект дома №57-02EL. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 208,39 м²; 2 этажа; габариты 11.45×15.1 м; материал — газобетон; стиль — современный. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/57-02EL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8933_57-02el_clean_floor_plans&utm_term=proekty-chastnyh-domov,,"проект дома 57-02EL, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 208,39 м², газобетон, современный"
Проект №64-30: архитектура в деталях,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/64-30.mp4,Готовые проекты домов,00:01,"Проект дома №64-30. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 108,21 м²; 2 этажа; габариты 7×14 м; материал — газобетон; стиль — барнхаус. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/64-30?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8934_64-30_graphite_facades&utm_term=gotovye-proekty-domov,,"проект дома 64-30, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 108,21 м², газобетон, барнхаус"
Дом №58-15FKB: готовое решение,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/58-15FKB.mp4,Планировки загородных домов,00:01,"Проект дома №58-15FKB. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 145,82 м²; 2 этажа; габариты 10.1×11 м; материал — керамзитобетон; стиль — современный. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/58-15FKB?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8935_58-15fkb_modern_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 58-15FKB, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 145,82 м², керамзитобетон, современный"
Проект №57-16BL: откройте все детали,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/57-16BL.mp4,Красивые фасады домов,00:01,"Проект дома №57-16BL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 157,29 м²; 2 этажа; габариты 11.15×11.4 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-16BL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8936_57-16bl_premium_choice&utm_term=krasivye-fasady-domov,,"проект дома 57-16BL, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 157,29 м², газобетон, европейский"
Дом №59-43: полный обзор проекта,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/59-43.mp4,Архитектура частного дома,00:01,"Проект дома №59-43. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 231,4 м²; 2 этажа; габариты 14.6×15.1 м; материал — газобетон; стиль — скандинавский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/59-43?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8937_59-43_clean_floor_plans&utm_term=arhitektura-chastnogo-doma,,"проект дома 59-43, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 231,4 м², газобетон, скандинавский"
Проект №40-12PK1L: премиальный обзор,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/40-12PK1L.mp4,Дома с планами и фасадами,00:01,"Проект дома №40-12PK1L. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 169,57 м²; 2 этажа; габариты 11.8×12.4 м; материал — кирпич; стиль — скандинавский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/40-12PK1L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8938_40-12pk1l_graphite_facades&utm_term=doma-s-planami-i-fasadami,,"проект дома 40-12PK1L, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 169,57 м², кирпич, скандинавский"
Дом №45-50L: пространство для жизни,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/45-50L.mp4,Двухэтажные проекты домов,00:01,"Проект дома №45-50L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 160,68 м²; 2 этажа; габариты 11.16×11.16 м; материал — кирпич; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/45-50L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8939_45-50l_modern_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 45-50L, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 160,68 м², кирпич, европейский"
Проект №57-58BK: архитектура в деталях,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/57-58BK.mp4,Проекты частных домов,00:01,"Проект дома №57-58BK. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 274,98 м²; 2 этажа; габариты 15.27×16.92 м; материал — кирпич; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-58BK?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8940_57-58bk_premium_choice&utm_term=proekty-chastnyh-domov,,"проект дома 57-58BK, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 274,98 м², кирпич, европейский"
Дом №62-80D: готовое решение,https://raw.githubusercontent.com/nemchenik/test/1ddeff2675df6722ac6e895b28109f9901890fbf/pinterest/generated_batch_48_premium_choice_video/62-80D.mp4,Готовые проекты домов,00:01,"Проект дома №62-80D. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 143,97 м²; 2 этажа; габариты 12.53×11 м; материал — газобетон. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-80D?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_premium_choice_video_batch_48&utm_content=pin_8941_62-80d_clean_floor_plans&utm_term=gotovye-proekty-domov,,"проект дома 62-80D, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 143,97 м², газобетон"
