Warning: truncated output (original token count: 71455)
Total output lines: 201

﻿Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Дом №34-98: визуализация и планы,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/34-98.mp4,Архитектура частного дома,00:01,"Проект дома №34-98. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 217,8 м²; 2 этажа; габариты 9.9×16.8 м; материал — кирпич; стиль — современный. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/34-98?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8123_34-98_modern_architecture&utm_term=arhitektura-chastnogo-doma,,"проект дома 34-98, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 217,8 м², кирпич, современный"
Проект №35-41 — планы и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/35-41.mp4,Дома с планами и фасадами,00:01,"Проект дома №35-41. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 141,1 м²; 2 этажа; габариты 10.6×15.9 м; материал — кирпич; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/35-41?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8124_35-41_modern_minimal&utm_term=doma-s-planami-i-fasadami,,"проект дома 35-41, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 141,1 м², кирпич, современный"
Современный дом №35-70: полный обзор,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/35-70.mp4,Двухэтажные проекты домов,00:01,"Проект дома №35-70. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 201,4 м²; 2 этажа; габариты 16.14×17.1 м; материал — газобетон; стиль — средневековый. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/35-70?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8125_35-70_clean_floor_plans&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 35-70, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 201,4 м², газобетон, средневековый"
Архитектура дома №35-91 без лишнего,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/35-91.mp4,Проекты частных домов,00:01,"Проект дома №35-91. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 443 м²; 2 этажа; габариты 9.48×17.48 м; материал — кирпич; стиль — европейский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/35-91?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8126_35-91_graphite_facades&utm_term=proekty-chastnyh-domov,,"проект дома 35-91, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 443 м², кирпич, европейский"
Дом №35-92: планировка и пропорции,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/35-92.mp4,Готовые проекты домов,00:01,"Проект дома №35-92. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 181,6 м²; 2 этажа; габариты 7.14×15.41 м; материал — кирпич; стиль — английский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/35-92?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8127_35-92_modern_architecture&utm_term=gotovye-proekty-domov,,"проект дома 35-92, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 181,6 м², кирпич, английский"
Проект №36-33: четыре фасада дома,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/36-33.mp4,Планировки загородных домов,00:01,"Проект дома №36-33. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 283,9 м²; 2 этажа; габариты 9.9×17.8 м; материал — кирпич. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/36-33?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8128_36-33_modern_minimal&utm_term=planirovki-zagorodnyh-domov,,"проект дома 36-33, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 283,9 м², кирпич"
Дом №36-37: визуализация и планы,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/36-37.mp4,Дома с планами и фасадами,00:01,"Проект дома №36-37. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 551,3 м²; 3 этажа; габариты 23.7×31.8 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/36-37?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8129_36-37_clean_floor_plans&utm_term=doma-s-planami-i-fasadami,,"проект дома 36-37, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 551,3 м², кирпич, европейский"
Проект №36-66 — планы и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/36-66.mp4,Архитектура частного дома,00:01,"Проект дома №36-66. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 480,4 м²; 2 этажа; габариты 10.5×18.1 м; материал — кирпич. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/36-66?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8130_36-66_graphite_facades&utm_term=arhitektura-chastnogo-doma,,"проект дома 36-66, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 480,4 м², кирпич"
Современный дом №36-87: полный обзор,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/36-87.mp4,Дома с планами и фасадами,00:01,"Проект дома №36-87. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 191,5 м²; 2 этажа; габариты 8.7×13.5 м; материал — газобетон; стиль — современный. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/36-87?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8131_36-87_modern_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 36-87, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 191,5 м², газобетон, современный"
Архитектура дома №37-69 без лишнего,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/37-69.mp4,Двухэтажные проекты домов,00:01,"Проект дома №37-69. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 156,9 м²; 2 этажа; габариты 10.5×12.9 м; материал — газобетон; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/37-69?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8132_37-69_modern_minimal&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 37-69, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 156,9 м², газобетон, современный"
Дом №40-11CWL: планировка и пропорции,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-11CWL.mp4,Красивые фасады домов,00:01,"Проект дома №40-11CWL. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 347,35 м²; 3 этажа; габариты 14.16×19.44 м; материал — кирпич; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/40-11CWL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8133_40-11cwl_clean_floor_plans&utm_term=krasivye-fasady-domov,,"проект дома 40-11CWL, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 347,35 м², кирпич, европейский"
Проект №40-11G: четыре фасада дома,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-11G.mp4,Готовые проекты домов,00:01,"Проект дома №40-11G. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 251,15 м²; 2 этажа; габариты 13.54×14.58 м; материал — газобетон; стиль — европейский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/40-11G?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8134_40-11g_graphite_facades&utm_term=gotovye-proekty-domov,,"проект дома 40-11G, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 251,15 м², газобетон, европейский"
Дом №40-16G: визуализация и планы,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-16G.mp4,Планировки загородных домов,00:01,"Проект дома №40-16G. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 171,6 м²; 2 этажа; габариты 10.64×13.01 м; материал — газобетон; стиль — скандинавский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/40-16G?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8135_40-16g_modern_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 40-16G, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 171,6 м², газобетон, скандинавский"
Проект №40-20G — планы и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-20G.mp4,Красивые фасады домов,00:01,"Проект дома №40-20G. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 305,73 м²; 2 этажа; габариты 11.2×14.46 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/40-20G?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8136_40-20g_modern_minimal&utm_term=krasivye-fasady-domov,,"проект дома 40-20G, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 305,73 м², газобетон, европейский"
Современный дом №40-23AG: полный обзор,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-23AG.mp4,Архитектура частного дома,00:01,"Проект дома №40-23AG. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 251,14 м²; 2 этажа; габариты 12.87×18.84 м; материал — газобетон; стиль — современный. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/40-23AG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8137_40-23ag_clean_floor_plans&utm_term=arhitektura-chastnogo-doma,,"проект дома 40-23AG, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 251,14 м², газобетон, современный"
Архитектура дома №40-36AEAL без лишнего,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-36AEAL.mp4,Дома с планами и фасадами,00:01,"Проект дома №40-36AEAL. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 363,16 м²; 2 этажа; габариты 16.81×21.85 м; материал — газобетон. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/40-36AEAL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8138_40-36aeal_graphite_facades&utm_term=doma-s-planami-i-fasadami,,"проект дома 40-36AEAL, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 363,16 м², газобетон"
Дом №40-45BGL: планировка и пропорции,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-45BGL.mp4,Двухэтажные проекты домов,00:01,"Проект дома №40-45BGL. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 250,97 м²; 2 этажа; габариты 12×14.12 м; материал — монолитный каркас. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/40-45BGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8139_40-45bgl_modern_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 40-45BGL, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 250,97 м², монолитный каркас"
Проект №40-49FL: четыре фасада дома,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-49FL.mp4,Проекты частных домов,00:01,"Проект дома №40-49FL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 316,53 м²; 2 этажа; габариты 18.64×18.83 м; материал — кирпич; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/40-49FL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8140_40-49fl_modern_minimal&utm_term=proekty-chastnyh-domov,,"проект дома 40-49FL, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 316,53 м², кирпич, современный"
Дом №40-65L: визуализация и планы,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_44_modern_minimal_video/40-65L.mp4,Дома с планами и фасадами,00:01,"Проект дома №40-65L. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 286,67 м²; 3 этажа; габариты 27.72×33.7 м; материал — кирпич. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/40-65L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_modern_minimal_video_batch_44&utm_content=pin_8141_40-65l_clean_floor_plans&utm_term=doma-s-planami-i-fasadami,,"проект дома 40-65L, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 286,67 м², кирпич"
