Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Проект №48-29CAGL: панорамный фасад и планы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/48-29CAGL.mp4,Современные светлые дома,00:01,"Проект дома №48-29CAGL. В технологичном обзоре собраны чертежи, визуализация и фасады проекта. Большие окна наполняют интерьер естественным светом и открывают вид на участок. Параметры проекта: площадь 254,7 м²; 2 этажа; габариты 14.38×17.49 м; материал — кирпич; стиль — европейский. Перейдите к карточке дома и оцените расположение окон на каждом фасаде.",https://catalog-plans.ru/catalog/48-29CAGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7122_48-29cagl_glass_facade_scan&utm_term=sovremennye-svetlye-doma,,"проект дома 48-29CAGL, Современные светлые дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 254,7 м², кирпич, европейский"
Дом №57-39: окна в пол со всех сторон,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/57-39.mp4,Фасады домов с большими окнами,00:01,"Проект дома №57-39. Короткое видео помогает оценить масштаб остекления и связь дома с участком. План этажа помогает понять, какие помещения ориентированы на панорамный фасад. Параметры проекта: площадь 222,46 м²; 2 этажа; габариты 12.75×14.4 м; материал — газобетон; стиль — современный. Сравните этот вариант с другими домами из подборки с панорамным остеклением.",https://catalog-plans.ru/catalog/57-39?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7123_57-39_window_wall_reveal&utm_term=fasady-domov-s-bolshimi-oknami,,"проект дома 57-39, Фасады домов с большими окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 222,46 м², газобетон, современный"
Проект №58-66F: панорамные окна в видео,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/58-66F.mp4,Готовые проекты современных домов,00:01,"Проект дома №58-66F. Видео показывает проект дома с панорамными окнами, его планы и фасады. Проект взят из подборки домов с панорамным остеклением на catalog-plans.ru. Параметры проекта: площадь 242,38 м²; 2 этажа; габариты 12.57×19.21 м; материал — газобетон; стиль — английский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/58-66F?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7124_58-66f_blueprint_to_glass&utm_term=gotovye-proekty-sovremennyh-domov,,"проект дома 58-66F, Готовые проекты современных домов, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 242,38 м², газобетон, английский"
Дом №62-71BS: архитектура с окнами в пол,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/62-71BS.mp4,Двухэтажные дома с панорамными окнами,00:01,"Проект дома №62-71BS. Ролик раскрывает архитектуру дома через свет, большие окна и виды фасадов. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 200,71 м²; 2 этажа; габариты 11.06×12.06 м; материал — монолитный каркас; стиль — хай-тек. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-71BS?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7125_62-71bs_panoramic_light_story&utm_term=dvuhetazhnye-doma-s-panoramnymi-oknami,,"проект дома 62-71BS, Двухэтажные дома с панорамными окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 200,71 м², монолитный каркас, хай-тек"
Проект дома №63-09AL: свет и панорамный вид,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/63-09AL.mp4,Проекты домов с панорамными окнами,00:01,"Проект дома №63-09AL. В технологичном обзоре собраны чертежи, визуализация и фасады проекта. Большие окна наполняют интерьер естественным светом и открывают вид на участок. Параметры проекта: площадь 222,35 м²; 2 этажа; габариты 11.2×16.5 м; материал — газобетон; стиль — стиль Райта. Перейдите к карточке дома и оцените расположение окон на каждом фасаде.",https://catalog-plans.ru/catalog/63-09AL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7126_63-09al_glass_facade_scan&utm_term=proekty-domov-s-panoramnymi-oknami,,"проект дома 63-09AL, Проекты домов с панорамными окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 222,35 м², газобетон, стиль Райта"
Дом №63-45A: фасады с большим остеклением,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/63-45A.mp4,Дома с окнами в пол,00:01,"Проект дома №63-45A. Короткое видео помогает оценить масштаб остекления и связь дома с участком. План этажа помогает понять, какие помещения ориентированы на панорамный фасад. Параметры проекта: площадь 217,07 м²; 2 этажа; габариты 10.2×18.2 м; материал — газобетон; стиль — хай-тек. Сравните этот вариант с другими домами из подборки с панорамным остеклением.",https://catalog-plans.ru/catalog/63-45A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7127_63-45a_window_wall_reveal&utm_term=doma-s-oknami-v-pol,,"проект дома 63-45A, Дома с окнами в пол, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 217,07 м², газобетон, хай-тек"
Проект №45-98K2L: панорамный фасад и планы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/45-98K2L.mp4,Панорамное остекление дома,00:01,"Проект дома №45-98K2L. Видео показывает проект дома с панорамными окнами, его планы и фасады. Проект взят из подборки домов с панорамным остеклением на catalog-plans.ru. Параметры проекта: площадь 219,98 м²; 2 этажа; габариты 11.26×11.96 м; материал — кирпич. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/45-98K2L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7128_45-98k2l_blueprint_to_glass&utm_term=panoramnoe-osteklenie-doma,,"проект дома 45-98K2L, Панорамное остекление дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 219,98 м², кирпич"
Дом №59-95: окна в пол со всех сторон,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/59-95.mp4,Современные светлые дома,00:01,"Проект дома №59-95. Ролик раскрывает архитектуру дома через свет, большие окна и виды фасадов. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 206,17 м²; 2 этажа; габариты 12.76×14.26 м; материал — газобетон; стиль — американский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/59-95?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7129_59-95_panoramic_light_story&utm_term=sovremennye-svetlye-doma,,"проект дома 59-95, Современные светлые дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 206,17 м², газобетон, американский"
Проект №40-54DAL: панорамные окна в видео,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/40-54DAL.mp4,Проекты домов с панорамными окнами,00:01,"Проект дома №40-54DAL. В технологичном обзоре собраны чертежи, визуализация и фасады проекта. Большие окна наполняют интерьер естественным светом и открывают вид на участок. Параметры проекта: площадь 273,83 м²; 3 этажа; габариты 13.04×16.74 м; материал — газобетон; стиль — европейский. Перейдите к карточке дома и оцените расположение окон на каждом фасаде.",https://catalog-plans.ru/catalog/40-54DAL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7130_40-54dal_glass_facade_scan&utm_term=proekty-domov-s-panoramnymi-oknami,,"проект дома 40-54DAL, Проекты домов с панорамными окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 273,83 м², газобетон, европейский"
Дом №57-49: архитектура с окнами в пол,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/57-49.mp4,Готовые проекты современных домов,00:01,"Проект дома №57-49. Короткое видео помогает оценить масштаб остекления и связь дома с участком. План этажа помогает понять, какие помещения ориентированы на панорамный фасад. Параметры проекта: площадь 213,01 м²; 2 этажа; габариты 13.36×13.66 м; материал — газобетон; стиль — американский. Сравните этот вариант с другими домами из подборки с панорамным остеклением.",https://catalog-plans.ru/catalog/57-49?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7131_57-49_window_wall_reveal&utm_term=gotovye-proekty-sovremennyh-domov,,"проект дома 57-49, Готовые проекты современных домов, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 213,01 м², газобетон, американский"
Проект дома №57-74: свет и панорамный вид,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/57-74.mp4,Двухэтажные дома с панорамными окнами,00:01,"Проект дома №57-74. Видео показывает проект дома с панорамными окнами, его планы и фасады. Проект взят из подборки домов с панорамным остеклением на catalog-plans.ru. Параметры проекта: площадь 288,67 м²; 2 этажа; габариты 15.29×15.88 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-74?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7132_57-74_blueprint_to_glass&utm_term=dvuhetazhnye-doma-s-panoramnymi-oknami,,"проект дома 57-74, Двухэтажные дома с панорамными окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 288,67 м², газобетон, европейский"
Дом №62-38NKL: фасады с большим остеклением,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/62-38NKL.mp4,Проекты домов с панорамными окнами,00:01,"Проект дома №62-38NKL. Ролик раскрывает архитектуру дома через свет, большие окна и виды фасадов. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 275,19 м²; 2 этажа; габариты 14.84×19.05 м; материал — кирпич; стиль — стиль Райта. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-38NKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7133_62-38nkl_panoramic_light_story&utm_term=proekty-domov-s-panoramnymi-oknami,,"проект дома 62-38NKL, Проекты домов с панорамными окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 275,19 м², кирпич, стиль Райта"
Проект №45-10AG: панорамный фасад и планы,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/45-10AG.mp4,Дома с окнами в пол,00:01,"Проект дома №45-10AG. В технологичном обзоре собраны чертежи, визуализация и фасады проекта. Большие окна наполняют интерьер естественным светом и открывают вид на участок. Параметры проекта: площадь 207,11 м²; 2 этажа; габариты 12.3×16.52 м; материал — газобетон. Перейдите к карточке дома и оцените расположение окон на каждом фасаде.",https://catalog-plans.ru/catalog/45-10AG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7134_45-10ag_glass_facade_scan&utm_term=doma-s-oknami-v-pol,,"проект дома 45-10AG, Дома с окнами в пол, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 207,11 м², газобетон"
Дом №62-91: окна в пол со всех сторон,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/62-91.mp4,Панорамное остекление дома,00:01,"Проект дома №62-91. Короткое видео помогает оценить масштаб остекления и связь дома с участком. План этажа помогает понять, какие помещения ориентированы на панорамный фасад. Параметры проекта: площадь 375,68 м²; 2 этажа; габариты 14.79×24.25 м; материал — керамзитобетон. Сравните этот вариант с другими домами из подборки с панорамным остеклением.",https://catalog-plans.ru/catalog/62-91?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7135_62-91_window_wall_reveal&utm_term=panoramnoe-osteklenie-doma,,"проект дома 62-91, Панорамное остекление дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 375,68 м², керамзитобетон"
Проект №58-10NK2L: панорамные окна в видео,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/58-10NK2L.mp4,Современные светлые дома,00:01,"Проект дома №58-10NK2L. Видео показывает проект дома с панорамными окнами, его планы и фасады. Проект взят из подборки домов с панорамным остеклением на catalog-plans.ru. Параметры проекта: площадь 201,05 м²; 2 этажа; габариты 12×14.54 м; материал — кирпич; стиль — стиль Райта. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/58-10NK2L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7136_58-10nk2l_blueprint_to_glass&utm_term=sovremennye-svetlye-doma,,"проект дома 58-10NK2L, Современные светлые дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 201,05 м², кирпич, стиль Райта"
Дом №62-43AL: архитектура с окнами в пол,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/62-43AL.mp4,Фасады домов с большими окнами,00:01,"Проект дома №62-43AL. Ролик раскрывает архитектуру дома через свет, большие окна и виды фасадов. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 284,47 м²; 2 этажа; габариты 11.84×15.76 м; материал — газобетон. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/62-43AL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7137_62-43al_panoramic_light_story&utm_term=fasady-domov-s-bolshimi-oknami,,"проект дома 62-43AL, Фасады домов с большими окнами, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 284,47 м², газобетон"
Проект дома №40-94BX: свет и панорамный вид,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/40-94BX.mp4,Панорамное остекление дома,00:01,"Проект дома №40-94BX. В технологичном обзоре собраны чертежи, визуализация и фасады проекта. Большие окна наполняют интерьер естественным светом и открывают вид на участок. Параметры проекта: площадь 333,99 м²; 3 этажа; габариты 15.18×22.16 м; материал — арболитовые блоки 400; стиль — хай-тек. Перейдите к карточке дома и оцените расположение окон на каждом фасаде.",https://catalog-plans.ru/catalog/40-94BX?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7138_40-94bx_glass_facade_scan&utm_term=panoramnoe-osteklenie-doma,,"проект дома 40-94BX, Панорамное остекление дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 333,99 м², арболитовые блоки 400, хай-тек"
Дом №45-55AL: фасады с большим остеклением,https://raw.githubusercontent.com/nemchenik/test/catalog-plans-pinterest-assets/pinterest/generated_batch_39_panoramic_glazing_video/45-55AL.mp4,Современные светлые дома,00:01,"Проект дома №45-55AL. Короткое видео помогает оценить масштаб остекления и связь дома с участком. План этажа помогает понять, какие помещения ориентированы на панорамный фасад. Параметры проекта: площадь 299,95 м²; 3 этажа; габариты 11.4×12.98 м; материал — кирпич; стиль — европейский. Сравните этот вариант с другими домами из подборки с панорамным остеклением.",https://catalog-plans.ru/catalog/45-55AL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_panoramic_glazing_video_batch_39&utm_content=pin_7139_45-55al_window_wall_reveal&utm_term=sovremennye-svetlye-doma,,"проект дома 45-55AL, Современные светлые дома, дом с панорамными окнами, панорамное остекление, окна в пол, дом с большими окнами, поэтажные планы, фасады дома, готовый проект дома, catalog-plans.ru, дом 299,95 м², кирпич, европейский"
